id,key,value,type
2240164534,natural,tree,Regular
2240164543,natural,tree,Regular
2240164556,natural,tree,Regular
2240164562,natural,tree,Regular
2240164568,natural,tree,Regular
2240164577,natural,tree,Regular
2240164584,natural,tree,Regular
2240164593,natural,tree,Regular
2240164600,natural,tree,Regular
2240164605,natural,tree,Regular
2240164611,natural,tree,Regular
2240164617,natural,tree,Regular
2240164623,natural,tree,Regular
2240164631,natural,tree,Regular
2240164639,natural,tree,Regular
2240164649,natural,tree,Regular
2240164665,natural,tree,Regular
2240164671,natural,tree,Regular
2240164678,natural,tree,Regular
2240164681,natural,tree,Regular
2240164694,natural,tree,Regular
2240164702,natural,tree,Regular
2240164709,natural,tree,Regular
2240164712,natural,tree,Regular
2240164721,natural,tree,Regular
2240164723,natural,tree,Regular
2240164730,natural,tree,Regular
2240164737,natural,tree,Regular
2240164739,natural,tree,Regular
2240164742,natural,tree,Regular
2240164743,natural,tree,Regular
2240164748,natural,tree,Regular
2240164751,natural,tree,Regular
2240164754,natural,tree,Regular
2240164757,natural,tree,Regular
2240164758,natural,tree,Regular
2240164762,natural,tree,Regular
2240164764,natural,tree,Regular
2240164776,natural,tree,Regular
2240164777,natural,tree,Regular
2240164778,natural,tree,Regular
2240164780,natural,tree,Regular
2240164785,natural,tree,Regular
2240164796,natural,tree,Regular
2240164797,natural,tree,Regular
2240164799,natural,tree,Regular
2240164803,natural,tree,Regular
2240164806,natural,tree,Regular
2240164811,natural,tree,Regular
2240164813,natural,tree,Regular
2240164818,natural,tree,Regular
2240164822,natural,tree,Regular
2240164823,natural,tree,Regular
2240164829,natural,tree,Regular
2240164833,natural,tree,Regular
2240164838,natural,tree,Regular
2240164839,natural,tree,Regular
2240164841,natural,tree,Regular
2240164843,natural,tree,Regular
2240164845,natural,tree,Regular
2240164849,natural,tree,Regular
2240164852,natural,tree,Regular
2240164853,natural,tree,Regular
2240164856,natural,tree,Regular
2240164859,natural,tree,Regular
2240164860,natural,tree,Regular
2249777151,amenity,library,Regular
2249779951,amenity,parking,Regular
2249779951,parking,surface,Regular
2249779952,amenity,parking,Regular
2249779952,parking,surface,Regular
2252922070,shop,convenience,Regular
2252922072,amenity,fuel,Regular
2252922096,bicycle,yes,Regular
2252922096,crossing,traffic_signals,Regular
2252922096,highway,crossing,Regular
2252922096,horse,yes,Regular
2252922096,supervised,no,Regular
2252922134,bicycle,yes,Regular
2252922134,crossing,traffic_signals,Regular
2252922134,highway,crossing,Regular
2252922134,horse,yes,Regular
2252922134,supervised,no,Regular
2252922135,bicycle,yes,Regular
2252922135,crossing,traffic_signals,Regular
2252922135,highway,crossing,Regular
2252922135,horse,yes,Regular
2252922135,supervised,no,Regular
2252922137,bicycle,yes,Regular
2252922137,crossing,traffic_signals,Regular
2252922137,highway,crossing,Regular
2252922137,horse,yes,Regular
2252922137,supervised,no,Regular
2252922139,bicycle,yes,Regular
2252922139,crossing,traffic_signals,Regular
2252922139,highway,crossing,Regular
2252922139,horse,yes,Regular
2252922139,supervised,no,Regular
2252922141,bicycle,yes,Regular
2252922141,crossing,traffic_signals,Regular
2252922141,highway,crossing,Regular
2252922141,horse,yes,Regular
2252922141,supervised,no,Regular
2252922143,bicycle,yes,Regular
2252922143,crossing,traffic_signals,Regular
2252922143,highway,crossing,Regular
2252922143,horse,yes,Regular
2252922143,supervised,no,Regular
2252922144,bicycle,yes,Regular
2252922144,crossing,traffic_signals,Regular
2252922144,highway,crossing,Regular
2252922144,horse,yes,Regular
2252922144,supervised,no,Regular
2252922146,bicycle,yes,Regular
2252922146,crossing,traffic_signals,Regular
2252922146,highway,crossing,Regular
2252922146,horse,yes,Regular
2252922146,supervised,no,Regular
2252922148,bicycle,yes,Regular
2252922148,crossing,traffic_signals,Regular
2252922148,highway,crossing,Regular
2252922148,horse,yes,Regular
2252922148,supervised,no,Regular
2252922151,bicycle,yes,Regular
2252922151,crossing,traffic_signals,Regular
2252922151,highway,crossing,Regular
2252922151,horse,yes,Regular
2252922151,supervised,no,Regular
2252922159,highway,crossing,Regular
2252922165,bicycle,yes,Regular
2252922165,crossing,traffic_signals,Regular
2252922165,highway,crossing,Regular
2252922165,horse,yes,Regular
2252922165,supervised,no,Regular
2252922167,bicycle,yes,Regular
2252922167,crossing,traffic_signals,Regular
2252922167,highway,crossing,Regular
2252922167,horse,yes,Regular
2252922167,supervised,no,Regular
2252922178,bicycle,yes,Regular
2252922178,crossing,traffic_signals,Regular
2252922178,highway,crossing,Regular
2252922178,horse,yes,Regular
2252922178,supervised,no,Regular
2252922212,highway,crossing,Regular
2252922219,highway,crossing,Regular
2252922228,highway,crossing,Regular
2252922232,highway,crossing,Regular
2256186702,bicycle,yes,Regular
2256186702,crossing,traffic_signals,Regular
2256186702,highway,crossing,Regular
2256186702,horse,yes,Regular
2256186702,supervised,no,Regular
2256186703,bicycle,yes,Regular
2256186703,crossing,traffic_signals,Regular
2256186703,highway,crossing,Regular
2256186703,horse,yes,Regular
2256186703,supervised,no,Regular
2256186704,bicycle,yes,Regular
2256186704,crossing,traffic_signals,Regular
2256186704,highway,crossing,Regular
2256186704,horse,yes,Regular
2256186704,supervised,no,Regular
2256186706,bicycle,yes,Regular
2256186706,crossing,traffic_signals,Regular
2256186706,highway,crossing,Regular
2256186706,horse,yes,Regular
2256186706,supervised,no,Regular
2256186708,bicycle,yes,Regular
2256186708,crossing,traffic_signals,Regular
2256186708,highway,crossing,Regular
2256186708,horse,yes,Regular
2256186708,supervised,no,Regular
2256186709,bicycle,yes,Regular
2256186709,crossing,traffic_signals,Regular
2256186709,highway,crossing,Regular
2256186709,horse,yes,Regular
2256186709,supervised,no,Regular
2256186710,bicycle,yes,Regular
2256186710,crossing,traffic_signals,Regular
2256186710,highway,crossing,Regular
2256186710,horse,yes,Regular
2256186710,supervised,no,Regular
2256186711,bicycle,yes,Regular
2256186711,crossing,traffic_signals,Regular
2256186711,highway,crossing,Regular
2256186711,horse,yes,Regular
2256186711,supervised,no,Regular
2256186712,bicycle,yes,Regular
2256186712,crossing,traffic_signals,Regular
2256186712,highway,crossing,Regular
2256186712,horse,yes,Regular
2256186712,supervised,no,Regular
2256186713,bicycle,yes,Regular
2256186713,crossing,traffic_signals,Regular
2256186713,highway,crossing,Regular
2256186713,horse,yes,Regular
2256186713,supervised,no,Regular
2256186714,bicycle,yes,Regular
2256186714,crossing,traffic_signals,Regular
2256186714,highway,crossing,Regular
2256186714,horse,yes,Regular
2256186714,supervised,no,Regular
2260222752,bicycle,yes,Regular
2260222752,crossing,traffic_signals,Regular
2260222752,highway,crossing,Regular
2260222752,horse,yes,Regular
2260222752,supervised,no,Regular
2260222753,bicycle,yes,Regular
2260222753,crossing,traffic_signals,Regular
2260222753,highway,crossing,Regular
2260222753,horse,yes,Regular
2260222753,supervised,no,Regular
2260222754,bicycle,yes,Regular
2260222754,crossing,traffic_signals,Regular
2260222754,highway,crossing,Regular
2260222754,horse,yes,Regular
2260222754,supervised,no,Regular
2260222755,bicycle,yes,Regular
2260222755,crossing,traffic_signals,Regular
2260222755,highway,crossing,Regular
2260222755,horse,yes,Regular
2260222755,supervised,no,Regular
2261656245,barrier,gate,Regular
2261656249,barrier,gate,Regular
2261656268,barrier,gate,Regular
2262241138,amenity,swimming_pool,Regular
2262241138,sport,swimming,Regular
2262809967,highway,turning_circle,Regular
2262819654,bicycle,yes,Regular
2262819654,crossing,traffic_signals,Regular
2262819654,highway,crossing,Regular
2262819654,horse,yes,Regular
2262819654,supervised,no,Regular
2262819665,bicycle,yes,Regular
2262819665,crossing,traffic_signals,Regular
2262819665,highway,crossing,Regular
2262819665,horse,yes,Regular
2262819665,supervised,no,Regular
2262819666,bicycle,yes,Regular
2262819666,crossing,traffic_signals,Regular
2262819666,highway,crossing,Regular
2262819666,horse,yes,Regular
2262819666,supervised,no,Regular
2262819671,bicycle,yes,Regular
2262819671,crossing,traffic_signals,Regular
2262819671,highway,crossing,Regular
2262819671,horse,yes,Regular
2262819671,supervised,no,Regular
2262989030,barrier,gate,Regular
2262996401,highway,turning_circle,Regular
2262996402,highway,turning_circle,Regular
2263010594,junction,roundabout,Regular
2263054749,highway,turning_circle,Regular
2263054847,noexit,yes,Regular
2263120888,highway,turning_circle,Regular
2263120955,highway,turning_circle,Regular
2263120989,highway,turning_circle,Regular
2263218338,highway,turning_circle,Regular
2263218341,highway,turning_circle,Regular
2263218345,highway,turning_circle,Regular
2264550018,bicycle,yes,Regular
2264550018,crossing,traffic_signals,Regular
2264550018,highway,crossing,Regular
2264550018,horse,yes,Regular
2264550018,supervised,no,Regular
2264550037,bicycle,yes,Regular
2264550037,crossing,traffic_signals,Regular
2264550037,highway,crossing,Regular
2264550037,horse,yes,Regular
2264550037,supervised,no,Regular
2264550038,bicycle,yes,Regular
2264550038,crossing,traffic_signals,Regular
2264550038,highway,crossing,Regular
2264550038,horse,yes,Regular
2264550038,supervised,no,Regular
2264550039,bicycle,yes,Regular
2264550039,crossing,traffic_signals,Regular
2264550039,highway,crossing,Regular
2264550039,horse,yes,Regular
2264550039,supervised,no,Regular
2265530179,bicycle,yes,Regular
2265530179,crossing,uncontrolled,Regular
2265530179,crossing_ref,zebra,Regular
2265530179,highway,crossing,Regular
2265530179,horse,yes,Regular
2265530179,supervised,no,Regular
2265530182,bicycle,yes,Regular
2265530182,crossing,traffic_signals,Regular
2265530182,highway,crossing,Regular
2265530182,horse,yes,Regular
2265530182,supervised,no,Regular
2265530184,bicycle,yes,Regular
2265530184,crossing,traffic_signals,Regular
2265530184,highway,crossing,Regular
2265530184,horse,yes,Regular
2265530184,supervised,no,Regular
2265530189,bicycle,yes,Regular
2265530189,crossing,traffic_signals,Regular
2265530189,highway,crossing,Regular
2265530189,horse,yes,Regular
2265530189,supervised,no,Regular
2265530190,bicycle,yes,Regular
2265530190,crossing,traffic_signals,Regular
2265530190,highway,crossing,Regular
2265530190,horse,yes,Regular
2265530190,supervised,no,Regular
2265530195,bicycle,yes,Regular
2265530195,crossing,traffic_signals,Regular
2265530195,highway,crossing,Regular
2265530195,horse,yes,Regular
2265530195,supervised,no,Regular
2265530196,bicycle,yes,Regular
2265530196,crossing,traffic_signals,Regular
2265530196,highway,crossing,Regular
2265530196,horse,yes,Regular
2265530196,supervised,no,Regular
2265530205,bicycle,yes,Regular
2265530205,crossing,traffic_signals,Regular
2265530205,highway,crossing,Regular
2265530205,horse,yes,Regular
2265530205,supervised,no,Regular
2265530206,bicycle,yes,Regular
2265530206,crossing,traffic_signals,Regular
2265530206,highway,crossing,Regular
2265530206,horse,yes,Regular
2265530206,supervised,no,Regular
2265530211,bicycle,yes,Regular
2265530211,crossing,traffic_signals,Regular
2265530211,highway,crossing,Regular
2265530211,horse,yes,Regular
2265530211,supervised,no,Regular
2265617500,bicycle,yes,Regular
2265617500,crossing,traffic_signals,Regular
2265617500,highway,crossing,Regular
2265617500,horse,yes,Regular
2265617500,supervised,no,Regular
2265617502,bicycle,yes,Regular
2265617502,crossing,traffic_signals,Regular
2265617502,highway,crossing,Regular
2265617502,horse,yes,Regular
2265617502,supervised,no,Regular
2265617504,bicycle,yes,Regular
2265617504,crossing,traffic_signals,Regular
2265617504,highway,crossing,Regular
2265617504,horse,yes,Regular
2265617504,supervised,no,Regular
2265617509,bicycle,yes,Regular
2265617509,crossing,traffic_signals,Regular
2265617509,highway,crossing,Regular
2265617509,horse,yes,Regular
2265617509,supervised,no,Regular
2265617513,bicycle,yes,Regular
2265617513,crossing,traffic_signals,Regular
2265617513,highway,crossing,Regular
2265617513,horse,yes,Regular
2265617513,supervised,no,Regular
2265617514,highway,crossing,Regular
2265617515,crossing,traffic_signals,Regular
2265617515,highway,crossing,Regular
2265617516,crossing,traffic_signals,Regular
2265617516,highway,crossing,Regular
2265617517,crossing,traffic_signals,Regular
2265617517,highway,crossing,Regular
2265617518,crossing,traffic_signals,Regular
2265617518,highway,crossing,Regular
2265617519,bicycle,yes,Regular
2265617519,crossing,traffic_signals,Regular
2265617519,highway,crossing,Regular
2265617519,horse,yes,Regular
2265617519,supervised,no,Regular
2265617520,bicycle,yes,Regular
2265617520,crossing,traffic_signals,Regular
2265617520,highway,crossing,Regular
2265617520,horse,yes,Regular
2265617520,supervised,no,Regular
2265617521,bicycle,yes,Regular
2265617521,crossing,traffic_signals,Regular
2265617521,highway,crossing,Regular
2265617521,horse,yes,Regular
2265617521,supervised,no,Regular
2265617522,bicycle,yes,Regular
2265617522,crossing,traffic_signals,Regular
2265617522,highway,crossing,Regular
2265617522,horse,yes,Regular
2265617522,supervised,no,Regular
2265617523,bicycle,yes,Regular
2265617523,crossing,traffic_signals,Regular
2265617523,highway,crossing,Regular
2265617523,horse,yes,Regular
2265617523,supervised,no,Regular
2265617524,bicycle,yes,Regular
2265617524,crossing,traffic_signals,Regular
2265617524,highway,crossing,Regular
2265617524,horse,yes,Regular
2265617524,supervised,no,Regular
2265617525,bicycle,yes,Regular
2265617525,crossing,traffic_signals,Regular
2265617525,highway,crossing,Regular
2265617525,horse,yes,Regular
2265617525,supervised,no,Regular
2265617526,bicycle,yes,Regular
2265617526,crossing,traffic_signals,Regular
2265617526,highway,crossing,Regular
2265617526,horse,yes,Regular
2265617526,supervised,no,Regular
2265617528,bicycle,yes,Regular
2265617528,crossing,traffic_signals,Regular
2265617528,highway,crossing,Regular
2265617528,horse,yes,Regular
2265617528,supervised,no,Regular
2265617555,crossing,traffic_signals,Regular
2265617555,highway,crossing,Regular
2265617573,crossing,traffic_signals,Regular
2265617573,highway,crossing,Regular
2265617585,bicycle,yes,Regular
2265617585,crossing,traffic_signals,Regular
2265617585,highway,crossing,Regular
2265617585,horse,yes,Regular
2265617585,supervised,no,Regular
2265634984,bicycle,yes,Regular
2265634984,crossing,traffic_signals,Regular
2265634984,highway,crossing,Regular
2265634984,horse,yes,Regular
2265634984,supervised,no,Regular
2265634993,bicycle,yes,Regular
2265634993,crossing,traffic_signals,Regular
2265634993,highway,crossing,Regular
2265634993,horse,yes,Regular
2265634993,supervised,no,Regular
2265634995,bicycle,yes,Regular
2265634995,crossing,traffic_signals,Regular
2265634995,highway,crossing,Regular
2265634995,horse,yes,Regular
2265634995,supervised,no,Regular
2265634998,bicycle,yes,Regular
2265634998,crossing,traffic_signals,Regular
2265634998,highway,crossing,Regular
2265634998,horse,yes,Regular
2265634998,supervised,no,Regular
2265635000,bicycle,yes,Regular
2265635000,crossing,traffic_signals,Regular
2265635000,highway,crossing,Regular
2265635000,horse,yes,Regular
2265635000,supervised,no,Regular
2265635002,bicycle,yes,Regular
2265635002,crossing,traffic_signals,Regular
2265635002,highway,crossing,Regular
2265635002,horse,yes,Regular
2265635002,supervised,no,Regular
2265635003,bicycle,yes,Regular
2265635003,crossing,uncontrolled,Regular
2265635003,highway,crossing,Regular
2265635003,horse,yes,Regular
2265635003,supervised,no,Regular
2265635006,bicycle,yes,Regular
2265635006,crossing,traffic_signals,Regular
2265635006,highway,crossing,Regular
2265635006,horse,yes,Regular
2265635006,supervised,no,Regular
2265635007,bicycle,yes,Regular
2265635007,crossing,traffic_signals,Regular
2265635007,highway,crossing,Regular
2265635007,horse,yes,Regular
2265635007,supervised,no,Regular
2265635008,bicycle,yes,Regular
2265635008,crossing,traffic_signals,Regular
2265635008,highway,crossing,Regular
2265635008,horse,yes,Regular
2265635008,supervised,no,Regular
2265635009,bicycle,yes,Regular
2265635009,crossing,traffic_signals,Regular
2265635009,highway,crossing,Regular
2265635009,horse,yes,Regular
2265635009,supervised,no,Regular
2265635010,bicycle,yes,Regular
2265635010,crossing,traffic_signals,Regular
2265635010,crossing_ref,zebra,Regular
2265635010,highway,crossing,Regular
2265635010,horse,yes,Regular
2265635010,supervised,no,Regular
2265635014,bicycle,yes,Regular
2265635014,crossing,traffic_signals,Regular
2265635014,highway,crossing,Regular
2265635014,horse,yes,Regular
2265635014,supervised,no,Regular
2265635015,bicycle,yes,Regular
2265635015,crossing,traffic_signals,Regular
2265635015,highway,crossing,Regular
2265635015,horse,yes,Regular
2265635015,supervised,no,Regular
2265635017,bicycle,yes,Regular
2265635017,crossing,traffic_signals,Regular
2265635017,highway,crossing,Regular
2265635017,horse,yes,Regular
2265635017,supervised,no,Regular
2265635020,bicycle,yes,Regular
2265635020,crossing,traffic_signals,Regular
2265635020,highway,crossing,Regular
2265635020,horse,yes,Regular
2265635020,supervised,no,Regular
2265635021,bicycle,yes,Regular
2265635021,crossing,traffic_signals,Regular
2265635021,highway,crossing,Regular
2265635021,horse,yes,Regular
2265635021,supervised,no,Regular
2265635022,bicycle,yes,Regular
2265635022,crossing,traffic_signals,Regular
2265635022,highway,crossing,Regular
2265635022,horse,yes,Regular
2265635022,supervised,no,Regular
2265635024,bicycle,yes,Regular
2265635024,crossing,traffic_signals,Regular
2265635024,highway,crossing,Regular
2265635024,horse,yes,Regular
2265635024,supervised,no,Regular
2265635025,bicycle,yes,Regular
2265635025,crossing,traffic_signals,Regular
2265635025,highway,crossing,Regular
2265635025,horse,yes,Regular
2265635025,supervised,no,Regular
2265635026,bicycle,yes,Regular
2265635026,crossing,traffic_signals,Regular
2265635026,highway,crossing,Regular
2265635026,horse,yes,Regular
2265635026,supervised,no,Regular
2265635027,bicycle,yes,Regular
2265635027,crossing,traffic_signals,Regular
2265635027,highway,crossing,Regular
2265635027,horse,yes,Regular
2265635027,supervised,no,Regular
2265635028,bicycle,yes,Regular
2265635028,crossing,traffic_signals,Regular
2265635028,highway,crossing,Regular
2265635028,horse,yes,Regular
2265635028,supervised,no,Regular
2265635032,bicycle,yes,Regular
2265635032,crossing,traffic_signals,Regular
2265635032,highway,crossing,Regular
2265635032,horse,yes,Regular
2265635032,supervised,no,Regular
2265635042,bicycle,yes,Regular
2265635042,crossing,traffic_signals,Regular
2265635042,highway,crossing,Regular
2265635042,horse,yes,Regular
2265635042,supervised,no,Regular
2265635046,bicycle,yes,Regular
2265635046,crossing,traffic_signals,Regular
2265635046,highway,crossing,Regular
2265635046,horse,yes,Regular
2265635046,supervised,no,Regular
2266485729,bicycle,yes,Regular
2266485729,crossing,traffic_signals,Regular
2266485729,highway,crossing,Regular
2266485729,horse,yes,Regular
2266485729,supervised,no,Regular
2266485730,bicycle,yes,Regular
2266485730,crossing,traffic_signals,Regular
2266485730,highway,crossing,Regular
2266485730,horse,yes,Regular
2266485730,supervised,no,Regular
2266485731,bicycle,yes,Regular
2266485731,crossing,traffic_signals,Regular
2266485731,highway,crossing,Regular
2266485731,horse,yes,Regular
2266485731,supervised,no,Regular
2266485733,bicycle,yes,Regular
2266485733,crossing,traffic_signals,Regular
2266485733,highway,crossing,Regular
2266485733,horse,yes,Regular
2266485733,supervised,no,Regular
2266485734,bicycle,yes,Regular
2266485734,crossing,traffic_signals,Regular
2266485734,highway,crossing,Regular
2266485734,horse,yes,Regular
2266485734,supervised,no,Regular
2266485781,bicycle,yes,Regular
2266485781,crossing,traffic_signals,Regular
2266485781,highway,crossing,Regular
2266485781,horse,yes,Regular
2266485781,supervised,no,Regular
2266485784,bicycle,yes,Regular
2266485784,crossing,traffic_signals,Regular
2266485784,highway,crossing,Regular
2266485784,horse,yes,Regular
2266485784,supervised,no,Regular
2266485785,bicycle,yes,Regular
2266485785,crossing,traffic_signals,Regular
2266485785,highway,crossing,Regular
2266485785,horse,yes,Regular
2266485785,supervised,no,Regular
2266485786,bicycle,yes,Regular
2266485786,crossing,traffic_signals,Regular
2266485786,highway,crossing,Regular
2266485786,horse,yes,Regular
2266485786,supervised,no,Regular
2266485788,bicycle,yes,Regular
2266485788,crossing,traffic_signals,Regular
2266485788,highway,crossing,Regular
2266485788,horse,yes,Regular
2266485788,supervised,no,Regular
2266485789,bicycle,yes,Regular
2266485789,crossing,traffic_signals,Regular
2266485789,highway,crossing,Regular
2266485789,horse,yes,Regular
2266485789,supervised,no,Regular
2266485790,bicycle,yes,Regular
2266485790,crossing,traffic_signals,Regular
2266485790,highway,crossing,Regular
2266485790,horse,yes,Regular
2266485790,lit,yes,Regular
2266485790,supervised,no,Regular
2266485791,bicycle,yes,Regular
2266485791,crossing,traffic_signals,Regular
2266485791,highway,crossing,Regular
2266485791,horse,yes,Regular
2266485791,lit,yes,Regular
2266485791,supervised,no,Regular
2266485792,bicycle,yes,Regular
2266485792,crossing,traffic_signals,Regular
2266485792,highway,crossing,Regular
2266485792,horse,yes,Regular
2266485792,supervised,no,Regular
2266485793,bicycle,yes,Regular
2266485793,crossing,traffic_signals,Regular
2266485793,highway,crossing,Regular
2266485793,horse,yes,Regular
2266485793,supervised,no,Regular
2266485794,bicycle,yes,Regular
2266485794,crossing,traffic_signals,Regular
2266485794,highway,crossing,Regular
2266485794,horse,yes,Regular
2266485794,supervised,no,Regular
2266485797,bicycle,yes,Regular
2266485797,crossing,traffic_signals,Regular
2266485797,highway,crossing,Regular
2266485797,horse,yes,Regular
2266485797,supervised,no,Regular
2266485798,bicycle,yes,Regular
2266485798,crossing,traffic_signals,Regular
2266485798,highway,crossing,Regular
2266485798,horse,yes,Regular
2266485798,supervised,no,Regular
2266485799,bicycle,yes,Regular
2266485799,crossing,traffic_signals,Regular
2266485799,highway,crossing,Regular
2266485799,horse,yes,Regular
2266485799,supervised,no,Regular
2266485800,crossing,traffic_signals,Regular
2266485800,highway,crossing,Regular
2266485801,bicycle,yes,Regular
2266485801,crossing,traffic_signals,Regular
2266485801,highway,crossing,Regular
2266485801,horse,yes,Regular
2266485801,supervised,no,Regular
2266485802,bicycle,yes,Regular
2266485802,crossing,traffic_signals,Regular
2266485802,highway,crossing,Regular
2266485802,horse,yes,Regular
2266485802,supervised,no,Regular
2266485803,bicycle,yes,Regular
2266485803,crossing,traffic_signals,Regular
2266485803,highway,crossing,Regular
2266485803,horse,yes,Regular
2266485803,supervised,no,Regular
2266485804,bicycle,yes,Regular
2266485804,crossing,traffic_signals,Regular
2266485804,highway,crossing,Regular
2266485804,horse,yes,Regular
2266485804,supervised,no,Regular
2266485805,bicycle,yes,Regular
2266485805,crossing,traffic_signals,Regular
2266485805,highway,crossing,Regular
2266485805,horse,yes,Regular
2266485805,supervised,no,Regular
2266485806,bicycle,yes,Regular
2266485806,crossing,traffic_signals,Regular
2266485806,highway,crossing,Regular
2266485806,horse,yes,Regular
2266485806,supervised,no,Regular
2266485807,bicycle,yes,Regular
2266485807,crossing,traffic_signals,Regular
2266485807,highway,crossing,Regular
2266485807,horse,yes,Regular
2266485807,supervised,no,Regular
2266485808,bicycle,yes,Regular
2266485808,crossing,traffic_signals,Regular
2266485808,highway,crossing,Regular
2266485808,horse,yes,Regular
2266485808,supervised,no,Regular
2266485809,bicycle,yes,Regular
2266485809,crossing,traffic_signals,Regular
2266485809,highway,crossing,Regular
2266485809,horse,yes,Regular
2266485809,supervised,no,Regular
2266485810,bicycle,yes,Regular
2266485810,crossing,traffic_signals,Regular
2266485810,highway,crossing,Regular
2266485810,horse,yes,Regular
2266485810,lit,yes,Regular
2266485810,supervised,no,Regular
2266485811,bicycle,yes,Regular
2266485811,crossing,traffic_signals,Regular
2266485811,highway,crossing,Regular
2266485811,horse,yes,Regular
2266485811,supervised,no,Regular
2266485812,bicycle,yes,Regular
2266485812,crossing,traffic_signals,Regular
2266485812,highway,crossing,Regular
2266485812,horse,yes,Regular
2266485812,supervised,no,Regular
2266485813,bicycle,yes,Regular
2266485813,crossing,traffic_signals,Regular
2266485813,highway,crossing,Regular
2266485813,horse,yes,Regular
2266485813,supervised,no,Regular
2266485814,bicycle,yes,Regular
2266485814,crossing,traffic_signals,Regular
2266485814,highway,crossing,Regular
2266485814,horse,yes,Regular
2266485814,supervised,no,Regular
2266485815,bicycle,yes,Regular
2266485815,crossing,traffic_signals,Regular
2266485815,highway,crossing,Regular
2266485815,horse,yes,Regular
2266485815,supervised,no,Regular
2266485816,bicycle,yes,Regular
2266485816,crossing,traffic_signals,Regular
2266485816,highway,crossing,Regular
2266485816,horse,yes,Regular
2266485816,supervised,no,Regular
2266485817,bicycle,yes,Regular
2266485817,crossing,traffic_signals,Regular
2266485817,highway,crossing,Regular
2266485817,horse,yes,Regular
2266485817,supervised,no,Regular
2266485818,bicycle,yes,Regular
2266485818,crossing,traffic_signals,Regular
2266485818,highway,crossing,Regular
2266485818,horse,yes,Regular
2266485818,supervised,no,Regular
2266485819,bicycle,yes,Regular
2266485819,crossing,traffic_signals,Regular
2266485819,highway,crossing,Regular
2266485819,horse,yes,Regular
2266485819,supervised,no,Regular
2266485820,bicycle,yes,Regular
2266485820,crossing,traffic_signals,Regular
2266485820,highway,crossing,Regular
2266485820,horse,yes,Regular
2266485820,supervised,no,Regular
2266485821,bicycle,yes,Regular
2266485821,crossing,traffic_signals,Regular
2266485821,highway,crossing,Regular
2266485821,horse,yes,Regular
2266485821,supervised,no,Regular
2266485822,bicycle,yes,Regular
2266485822,crossing,traffic_signals,Regular
2266485822,highway,crossing,Regular
2266485822,horse,yes,Regular
2266485822,supervised,no,Regular
2266485823,bicycle,yes,Regular
2266485823,crossing,traffic_signals,Regular
2266485823,highway,crossing,Regular
2266485823,horse,yes,Regular
2266485823,supervised,no,Regular
2266485824,bicycle,yes,Regular
2266485824,crossing,traffic_signals,Regular
2266485824,highway,crossing,Regular
2266485824,horse,yes,Regular
2266485824,supervised,no,Regular
2266485827,bicycle,yes,Regular
2266485827,crossing,traffic_signals,Regular
2266485827,highway,crossing,Regular
2266485827,horse,yes,Regular
2266485827,supervised,no,Regular
2266485828,bicycle,yes,Regular
2266485828,crossing,traffic_signals,Regular
2266485828,highway,crossing,Regular
2266485828,horse,yes,Regular
2266485828,supervised,no,Regular
2266485829,bicycle,yes,Regular
2266485829,crossing,traffic_signals,Regular
2266485829,highway,crossing,Regular
2266485829,horse,yes,Regular
2266485829,supervised,no,Regular
2266485830,bicycle,yes,Regular
2266485830,crossing,traffic_signals,Regular
2266485830,highway,crossing,Regular
2266485830,horse,yes,Regular
2266485830,supervised,no,Regular
2266485831,bicycle,yes,Regular
2266485831,crossing,traffic_signals,Regular
2266485831,highway,crossing,Regular
2266485831,horse,yes,Regular
2266485831,supervised,no,Regular
2266485832,bicycle,yes,Regular
2266485832,crossing,traffic_signals,Regular
2266485832,highway,crossing,Regular
2266485832,horse,yes,Regular
2266485832,supervised,no,Regular
2266485833,bicycle,yes,Regular
2266485833,crossing,traffic_signals,Regular
2266485833,highway,crossing,Regular
2266485833,horse,yes,Regular
2266485833,supervised,no,Regular
2266485834,bicycle,yes,Regular
2266485834,crossing,traffic_signals,Regular
2266485834,highway,crossing,Regular
2266485834,horse,yes,Regular
2266485834,supervised,no,Regular
2266485835,bicycle,yes,Regular
2266485835,crossing,traffic_signals,Regular
2266485835,highway,crossing,Regular
2266485835,horse,yes,Regular
2266485835,supervised,no,Regular
2266485836,bicycle,yes,Regular
2266485836,crossing,traffic_signals,Regular
2266485836,highway,crossing,Regular
2266485836,horse,yes,Regular
2266485836,supervised,no,Regular
2266485837,bicycle,yes,Regular
2266485837,crossing,traffic_signals,Regular
2266485837,highway,crossing,Regular
2266485837,horse,yes,Regular
2266485837,supervised,no,Regular
2266485838,bicycle,yes,Regular
2266485838,crossing,traffic_signals,Regular
2266485838,highway,crossing,Regular
2266485838,horse,yes,Regular
2266485838,supervised,no,Regular
2266485839,bicycle,yes,Regular
2266485839,crossing,traffic_signals,Regular
2266485839,highway,crossing,Regular
2266485839,horse,yes,Regular
2266485839,supervised,no,Regular
2266485841,bicycle,yes,Regular
2266485841,crossing,traffic_signals,Regular
2266485841,highway,crossing,Regular
2266485841,horse,yes,Regular
2266485841,supervised,no,Regular
2266485842,bicycle,yes,Regular
2266485842,crossing,traffic_signals,Regular
2266485842,highway,crossing,Regular
2266485842,horse,yes,Regular
2266485842,supervised,no,Regular
2266485843,bicycle,yes,Regular
